date,symbol,open,high,low,close,volume
2020-09-14,VNM,76.92,77.29,76.67,76.79,1194170
2020-09-15,VNM,76.79,77.22,76.67,77.16,882030
2020-09-16,VNM,77.29,77.29,76.61,76.79,724510
2020-09-17,VNM,76.67,77.78,76.67,76.98,1376570
2020-09-18,VNM,77.04,78.15,76.79,78.15,1224030
2020-09-21,VNM,78.21,80.5,78.15,80.44,2614310
2020-09-22,VNM,80.44,80.5,79.45,80.13,1244610
2020-09-23,VNM,80.32,80.5,79.82,79.88,1042800
2020-09-24,VNM,79.26,79.7,78.71,78.71,1506610
2020-09-25,VNM,79.02,79.14,78.83,78.96,1011140
2020-09-28,VNM,79.14,79.51,78.71,79.33,2169790
2020-09-29,VNM,82.91,84.87,81.4,82.31,5191680
2020-09-30,VNM,82.91,83.97,81.78,82.08,1432380
2020-10-01,VNM,82.16,82.46,81.33,82.38,1702500
2020-10-02,VNM,82.53,82.99,80.42,81.4,2864220
2020-10-05,VNM,81.4,82.16,80.65,80.88,1427600
2020-10-06,VNM,80.88,81.4,80.27,80.65,2044710
2020-10-07,VNM,80.5,81.4,80.27,81.4,2153700
2020-10-08,VNM,81.33,81.33,80.5,80.57,1325810
2020-10-09,VNM,80.65,80.73,80.35,80.42,980970
2020-10-12,VNM,80.57,81.25,80.35,80.65,1209250
2020-10-13,VNM,80.65,81.4,80.57,80.73,858550
2020-10-14,VNM,80.73,81.18,80.5,80.95,1299160
2020-10-15,VNM,81.25,81.33,80.65,81.03,1854560
2020-10-16,VNM,81.03,81.4,80.57,80.95,1637740
2020-10-19,VNM,80.95,81.63,80.95,81.18,1617740
2020-10-20,VNM,80.88,81.1,79.9,80.05,2150990
2020-10-21,VNM,80.27,80.57,79.9,80.2,805550
2020-10-22,VNM,80.5,80.5,79.22,80.42,2422540
2020-10-23,VNM,81.03,82.91,80.73,82.91,2946790
2020-10-26,VNM,83.66,84.8,82.91,83.29,2313520
2020-10-27,VNM,82.91,83.66,82.23,82.61,1721090
2020-10-28,VNM,82.01,82.16,80.27,80.95,2609180
2020-10-29,VNM,80.27,80.8,79.59,80.57,1723240
2020-10-30,VNM,80.65,81.4,79.37,81.4,2683620
2020-11-02,VNM,80.65,81.4,80.65,81.1,867340
